OrderID,OrderDate,Customer,Barangay,City,Province,Region,Product,Category,Qty,UnitPrice,Amount,PaymentMethod,Status,DeliveredDate,ImportedDates
ORD-20262659,2026-01-03,Rosa Aquino,Bagumbayan,Pasig,Metro Manila,NCR,Palmolive Shampoo Sachet,Personal Care,18,6.0,108.0,GCash,Cancelled,,03/01/2026
ORD-20262660,2026-03-26,Pedro Garcia,Bagong Silang,Manila,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,19,22.0,418.0,COD,Delivered,2026-04-01,26/03/2026
ORD-20262661,2026-05-20,Juan Del Rosario,Poblacion,Davao City,Davao del Sur,Davao Region,Milo Sachet,Beverages,6,9.0,54.0,Cash,Returned,2026-05-30,20/05/2026
ORD-20262662,2026-04-29,Pedro Reyes,Poblacion,Tarlac City,Tarlac,Central Luzon,ILUV Ballpen,School & Office Supplies,17,10.0,170.0,COD,Delivered,2026-05-09,29/04/2026
ORD-20262663,2026-06-11,Maria Cruz,Santo Nino,Tagbilaran,Bohol,Central Visayas,Coca-Cola 1.5L,Beverages,2,65.0,130.0,COD,Cancelled,,11/06/2026
ORD-20262664,2026-03-16,Ana Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,Lucky Me Beef Sotanghon,Noodles & Canned Goods,10,13.0,130.0,COD,Delivered,2026-03-18,16/03/2026
ORD-20262665,2026-01-04,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,CDO Corned Beef,Noodles & Canned Goods,10,33.0,330.0,COD,Delivered,2026-01-14,04/01/2026
ORD-20262666,2026-01-27,Pedro Garcia,Bagong Silang,Manila,Metro Manila,NCR,Domex Toilet Cleaner,Household Care,16,55.0,880.0,Cash,Delivered,2026-02-04,27/01/2026
ORD-20262667,2026-04-09,Ramon Ocampo,Malinta,Davao City,Davao del Sur,Davao Region,Head & Shoulders Sachet,Personal Care,19,7.0,133.0,COD,Delivered,2026-04-13,09/04/2026
ORD-20262668,2026-01-21,Teresa Pascual,Bagong Silang,Tagum,Davao del Norte,Davao Region,Coca-Cola 1.5L,Beverages,17,65.0,1105.0,Cash,Delivered,2026-01-29,21/01/2026
ORD-20262669,2026-04-24,Fernando Ocampo,Del Pilar,Tagum,Davao del Norte,Davao Region,Joy Dishwashing Liquid 250ml,Household Care,20,38.0,760.0,GCash,Cancelled,,24/04/2026
ORD-20262670,2026-01-18,Luz Castillo,Bagumbayan,Calamba,Laguna,CALABARZON,Sta. Maria Crayons,School & Office Supplies,8,40.0,320.0,Cash,Pending,,18/01/2026
ORD-20262671,2026-06-12,Eduardo Del Rosario,Bagong Silang,Malolos,Bulacan,Central Luzon,SkyFlakes Crackers,Snacks,16,15.0,240.0,COD,Delivered,2026-06-20,12/06/2026
ORD-20262672,2026-05-02,Cristina Torres,San Antonio,Quezon City,Metro Manila,NCR,Lucky Me Beef Sotanghon,Noodles & Canned Goods,20,13.0,260.0,GCash,Delivered,2026-05-10,02/05/2026
ORD-20262673,2026-01-21,Fernando Garcia,Bagong Silang,Tagbilaran,Bohol,Central Visayas,Palmolive Shampoo Sachet,Personal Care,6,6.0,36.0,COD,Cancelled,,21/01/2026
ORD-20262674,2026-05-14,Elena Torres,San Jose,Angeles City,Pampanga,Central Luzon,Domex Toilet Cleaner,Household Care,18,55.0,990.0,GCash,Delivered,2026-05-19,14/05/2026
ORD-20262675,2026-05-05,Teresa Castillo,Bagumbayan,Batangas City,Batangas,CALABARZON,Yellow Pad Paper,School & Office Supplies,1,12.0,12.0,Maya,Delivered,2026-05-13,05/05/2026
ORD-20262676,2026-05-22,Juan Flores,Rizal,Iloilo City,Iloilo,Western Visayas,ILUV Ballpen,School & Office Supplies,13,10.0,130.0,COD,Returned,2026-05-30,22/05/2026
ORD-20262677,2026-05-17,Cristina Santos,Poblacion,Makati,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,8,22.0,176.0,GCash,Delivered,2026-05-23,17/05/2026
ORD-20262678,2026-03-20,Josefina Santos,Bagumbayan,Tagbilaran,Bohol,Central Visayas,Surf Powder Sachet,Household Care,1,8.0,8.0,GCash,Pending,,20/03/2026
ORD-20262679,2026-03-06,Roberto Torres,Del Pilar,Tarlac City,Tarlac,Central Luzon,Palmolive Shampoo Sachet,Personal Care,8,6.0,48.0,COD,Returned,2026-03-08,06/03/2026
ORD-20262680,2026-03-10,Ricardo Pascual,Santo Nino,Tarlac City,Tarlac,Central Luzon,Nova Multigrain 78g,Snacks,8,30.0,240.0,GCash,Cancelled,,10/03/2026
ORD-20262681,2026-03-19,Cristina Torres,San Antonio,Quezon City,Metro Manila,NCR,Sta. Maria Crayons,School & Office Supplies,14,40.0,560.0,GCash,Delivered,2026-03-28,19/03/2026
ORD-20262682,2026-03-20,Pedro Reyes,Poblacion,Tarlac City,Tarlac,Central Luzon,Nova Multigrain 78g,Snacks,10,30.0,300.0,Bank Transfer,Pending,,20/03/2026
ORD-20262683,2026-03-05,Ricardo Cruz,San Antonio,Manila,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,17,33.0,561.0,Cash,Delivered,2026-03-07,05/03/2026
ORD-20262684,2026-03-03,Jose Reyes,Rizal,Tagum,Davao del Norte,Davao Region,Lucky Me Beef Sotanghon,Noodles & Canned Goods,20,13.0,260.0,GCash,Delivered,2026-03-04,03/03/2026
ORD-20262685,2026-02-05,Pedro Pascual,San Isidro,Manila,Metro Manila,NCR,555 Sardines,Noodles & Canned Goods,6,22.0,132.0,Bank Transfer,Delivered,2026-02-15,05/02/2026
ORD-20262686,2026-01-08,Antonio Cruz,Bagumbayan,Mandaue,Cebu,Central Visayas,Nissin Cup Noodles,Noodles & Canned Goods,10,20.0,200.0,Cash,Delivered,2026-01-09,08/01/2026
ORD-20262687,2026-02-10,Cristina Santos,Poblacion,Makati,Metro Manila,NCR,Milo Sachet,Beverages,14,9.0,126.0,Maya,Delivered,2026-02-15,10/02/2026
ORD-20262688,2026-06-03,Pedro Ocampo,San Isidro,Manila,Metro Manila,NCR,Domex Toilet Cleaner,Household Care,10,55.0,550.0,COD,Delivered,2026-06-11,03/06/2026
ORD-20262689,2026-03-14,Cristina Garcia,Del Pilar,Dasmarinas,Cavite,CALABARZON,Lucky Me Beef Sotanghon,Noodles & Canned Goods,18,13.0,234.0,COD,Returned,2026-03-22,14/03/2026
ORD-20262690,2026-05-31,Teresa Santos,Del Pilar,Davao City,Davao del Sur,Davao Region,Nissin Cup Noodles,Noodles & Canned Goods,8,20.0,160.0,GCash,Delivered,2026-06-08,31/05/2026
ORD-20262691,2026-06-30,Josefina Mendoza,San Antonio,Angeles City,Pampanga,Central Luzon,CDO Corned Beef,Noodles & Canned Goods,13,33.0,429.0,GCash,Pending,,30/06/2026
ORD-20262692,2026-05-25,Juan Villanueva,Bagumbayan,Pasig,Metro Manila,NCR,C2 Green Tea 500ml,Beverages,2,22.0,44.0,Cash,Cancelled,,25/05/2026
ORD-20262693,2026-01-10,Ana Cruz,Poblacion,Quezon City,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,5,33.0,165.0,Maya,Delivered,2026-01-17,10/01/2026
ORD-20262694,2026-05-29,Elena Aquino,Santo Nino,Bacolod,Negros Occidental,Western Visayas,SkyFlakes Crackers,Snacks,7,15.0,105.0,Cash,Returned,2026-06-05,29/05/2026
ORD-20262695,2026-06-27,Ana Torres,San Antonio,Pasig,Metro Manila,NCR,Zonrox Bleach 500ml,Household Care,13,32.0,416.0,GCash,Delivered,2026-07-07,27/06/2026
ORD-20262696,2026-03-13,Ramon Ocampo,Malinta,Davao City,Davao del Sur,Davao Region,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,17,14.0,238.0,Maya,Delivered,2026-03-15,13/03/2026
ORD-20262697,2026-05-18,Manuel Reyes,Rizal,Quezon City,Metro Manila,NCR,SkyFlakes Crackers,Snacks,20,15.0,300.0,GCash,Delivered,2026-05-19,18/05/2026
ORD-20262698,2026-06-20,Josefina Bautista,Malinta,Calamba,Laguna,CALABARZON,Palmolive Shampoo Sachet,Personal Care,15,6.0,90.0,GCash,Delivered,2026-06-21,20/06/2026
ORD-20262699,2026-06-12,Teresa Pascual,Bagong Silang,Tagum,Davao del Norte,Davao Region,Palmolive Shampoo Sachet,Personal Care,10,6.0,60.0,Cash,Delivered,2026-06-17,12/06/2026
ORD-20262700,2026-01-15,Ana Flores,Poblacion,Tagum,Davao del Norte,Davao Region,Surf Powder Sachet,Household Care,20,8.0,160.0,GCash,Delivered,2026-01-17,15/01/2026
ORD-20262701,2026-05-03,Fernando Pascual,Rizal,Quezon City,Metro Manila,NCR,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,16,14.0,224.0,GCash,Delivered,2026-05-08,03/05/2026
ORD-20262702,2026-06-18,Eduardo Del Rosario,Bagong Silang,Malolos,Bulacan,Central Luzon,Domex Toilet Cleaner,Household Care,4,55.0,220.0,Maya,Pending,,18/06/2026
ORD-20262703,2026-02-22,Pedro Pascual,San Isidro,Manila,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,6,45.0,270.0,GCash,Delivered,2026-03-03,22/02/2026
ORD-20262704,2026-03-03,Rosa Del Rosario,Bagumbayan,Angeles City,Pampanga,Central Luzon,Head & Shoulders Sachet,Personal Care,6,7.0,42.0,COD,Cancelled,,03/03/2026
ORD-20262705,2026-03-30,Cristina Flores,Del Pilar,Quezon City,Metro Manila,NCR,Yellow Pad Paper,School & Office Supplies,20,12.0,240.0,Maya,Delivered,2026-04-06,30/03/2026
ORD-20262706,2026-06-24,Roberto Flores,Malinta,Dasmarinas,Cavite,CALABARZON,Safeguard Soap Bar,Personal Care,12,28.0,336.0,Cash,Cancelled,,24/06/2026
ORD-20262707,2026-02-02,Ricardo Cruz,San Isidro,Calamba,Laguna,CALABARZON,Joy Dishwashing Liquid 250ml,Household Care,2,38.0,76.0,COD,Delivered,2026-02-05,02/02/2026
ORD-20262708,2026-01-08,Corazon Villanueva,San Jose,Makati,Metro Manila,NCR,Zonrox Bleach 500ml,Household Care,12,32.0,384.0,Cash,Delivered,2026-01-17,08/01/2026
ORD-20262709,2026-03-24,Rosa Del Rosario,Bagumbayan,Pasig,Metro Manila,NCR,Nova Multigrain 78g,Snacks,17,30.0,510.0,COD,Cancelled,,24/03/2026
ORD-20262710,2026-05-01,Pedro Garcia,Poblacion,Pasig,Metro Manila,NCR,Milo Sachet,Beverages,8,9.0,72.0,Maya,Delivered,2026-05-07,01/05/2026
ORD-20262711,2026-02-08,Corazon Torres,Bagumbayan,Cebu City,Cebu,Central Visayas,CDO Corned Beef,Noodles & Canned Goods,2,33.0,66.0,COD,Delivered,2026-02-12,08/02/2026
ORD-20262712,2026-05-02,Eduardo Garcia,Poblacion,Tarlac City,Tarlac,Central Luzon,Head & Shoulders Sachet,Personal Care,17,7.0,119.0,Cash,Delivered,2026-05-07,02/05/2026
ORD-20262713,2026-02-27,Maria Castillo,San Antonio,Malolos,Bulacan,Central Luzon,Milo Sachet,Beverages,15,9.0,135.0,Cash,Cancelled,,27/02/2026
ORD-20262714,2026-01-01,Cristina Castillo,Santo Nino,Mandaue,Cebu,Central Visayas,Colgate Toothpaste 75ml,Personal Care,19,45.0,855.0,COD,Returned,2026-01-07,01/01/2026
ORD-20262715,2026-02-21,Manuel Flores,Poblacion,Dasmarinas,Cavite,CALABARZON,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,1,14.0,14.0,COD,Delivered,2026-02-22,21/02/2026
ORD-20262716,2026-02-10,Jose Ocampo,Malinta,Dasmarinas,Cavite,CALABARZON,Coca-Cola 1.5L,Beverages,5,65.0,325.0,GCash,Cancelled,,10/02/2026
ORD-20262717,2026-04-24,Josefina Mendoza,San Antonio,Angeles City,Pampanga,Central Luzon,555 Sardines,Noodles & Canned Goods,15,22.0,330.0,Cash,Delivered,2026-04-29,24/04/2026
ORD-20262718,2026-05-10,Josefina Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,Lucky Me Beef Sotanghon,Noodles & Canned Goods,12,13.0,156.0,Cash,Delivered,2026-05-20,10/05/2026
ORD-20262719,2026-06-29,Roberto Bautista,San Jose,Calamba,Laguna,CALABARZON,Palmolive Shampoo Sachet,Personal Care,12,6.0,72.0,GCash,Cancelled,,29/06/2026
ORD-20262720,2026-02-16,Ana Ramos,Bagumbayan,Tarlac City,Tarlac,Central Luzon,Surf Powder Sachet,Household Care,2,8.0,16.0,Cash,Cancelled,,16/02/2026
ORD-20262721,2026-01-05,Pedro Torres,San Isidro,Dasmarinas,Cavite,CALABARZON,Joy Dishwashing Liquid 250ml,Household Care,8,38.0,304.0,COD,Delivered,2026-01-11,05/01/2026
ORD-20262722,2026-06-13,Cristina Ocampo,Rizal,Mandaue,Cebu,Central Visayas,Lucky Me Beef Sotanghon,Noodles & Canned Goods,7,13.0,91.0,COD,Delivered,2026-06-17,13/06/2026
ORD-20262723,2026-04-10,Pedro Torres,Bagong Silang,Cebu City,Cebu,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,2,38.0,76.0,Cash,Delivered,2026-04-17,10/04/2026
ORD-20262724,2026-04-29,Carmen Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,Nissin Cup Noodles,Noodles & Canned Goods,10,20.0,200.0,Bank Transfer,Cancelled,,29/04/2026
ORD-20262725,2026-06-16,Eduardo Aquino,Bagong Silang,Tarlac City,Tarlac,Central Luzon,Colgate Toothpaste 75ml,Personal Care,8,45.0,360.0,Cash,Pending,,16/06/2026
ORD-20262726,2026-03-12,Jose Torres,San Antonio,Dasmarinas,Cavite,CALABARZON,Nissin Cup Noodles,Noodles & Canned Goods,13,20.0,260.0,COD,Delivered,2026-03-14,12/03/2026
ORD-20262727,2026-06-04,Teresa Castillo,Bagumbayan,Batangas City,Batangas,CALABARZON,SkyFlakes Crackers,Snacks,1,15.0,15.0,Cash,Delivered,2026-06-12,04/06/2026
ORD-20262728,2026-06-24,Ramon Mendoza,San Jose,Tagum,Davao del Norte,Davao Region,CDO Corned Beef,Noodles & Canned Goods,2,33.0,66.0,Cash,Returned,2026-06-26,24/06/2026
ORD-20262729,2026-01-19,Luz Cruz,San Antonio,Makati,Metro Manila,NCR,Piattos 85g,Snacks,11,32.0,352.0,COD,Cancelled,,19/01/2026
ORD-20262730,2026-06-17,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,Nova Multigrain 78g,Snacks,17,30.0,510.0,Bank Transfer,Delivered,2026-06-27,17/06/2026
ORD-20262731,2026-04-21,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,Nescafe 3-in-1 Sachet,Beverages,17,8.0,136.0,COD,Delivered,2026-04-22,21/04/2026
ORD-20262732,2026-03-23,Jose Flores,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Yellow Pad Paper,School & Office Supplies,19,12.0,228.0,Cash,Cancelled,,23/03/2026
ORD-20262733,2026-01-07,Ana Torres,San Antonio,Pasig,Metro Manila,NCR,Piattos 85g,Snacks,7,32.0,224.0,COD,Delivered,2026-01-12,07/01/2026
ORD-20262734,2026-05-01,Elena Garcia,Poblacion,Davao City,Davao del Sur,Davao Region,Nescafe 3-in-1 Sachet,Beverages,11,8.0,88.0,GCash,Returned,2026-05-06,01/05/2026
ORD-20262735,2026-05-02,Elena Ramos,Malinta,Tarlac City,Tarlac,Central Luzon,Argentina Corned Beef,Noodles & Canned Goods,11,35.0,385.0,COD,Delivered,2026-05-03,02/05/2026
ORD-20262736,2026-04-02,Eduardo Mendoza,Bagong Silang,Batangas City,Batangas,CALABARZON,Lucky Me Beef Sotanghon,Noodles & Canned Goods,16,13.0,208.0,Cash,Delivered,2026-04-07,02/04/2026
ORD-20262737,2026-04-01,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,14,14.0,196.0,GCash,Delivered,2026-04-02,01/04/2026
ORD-20262738,2026-06-12,Josefina Pascual,Poblacion,Manila,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,1,28.0,28.0,Cash,Delivered,2026-06-20,12/06/2026
ORD-20262739,2026-05-21,Ricardo Flores,San Jose,Tagbilaran,Bohol,Central Visayas,Nescafe 3-in-1 Sachet,Beverages,7,8.0,56.0,COD,Delivered,2026-05-28,21/05/2026
ORD-20262740,2026-05-31,Rosa Castillo,San Antonio,Angeles City,Pampanga,Central Luzon,Nova Multigrain 78g,Snacks,4,30.0,120.0,COD,Returned,2026-06-07,31/05/2026
ORD-20262741,2026-04-06,Antonio Flores,Del Pilar,Manila,Metro Manila,NCR,Zonrox Bleach 500ml,Household Care,15,32.0,480.0,GCash,Cancelled,,06/04/2026
ORD-20262742,2026-04-06,Ramon Ocampo,Malinta,Davao City,Davao del Sur,Davao Region,Head & Shoulders Sachet,Personal Care,4,7.0,28.0,Cash,Delivered,2026-04-09,06/04/2026
ORD-20262743,2026-01-03,Jose Del Rosario,Rizal,Tagbilaran,Bohol,Central Visayas,Palmolive Shampoo Sachet,Personal Care,5,6.0,30.0,COD,Cancelled,,03/01/2026
ORD-20262744,2026-06-04,Pedro Torres,Bagong Silang,Cebu City,Cebu,Central Visayas,Boy Bawang 100g,Snacks,16,18.0,288.0,COD,Cancelled,,04/06/2026
ORD-20262745,2026-02-01,Teresa Torres,San Antonio,Tagum,Davao del Norte,Davao Region,Yellow Pad Paper,School & Office Supplies,15,12.0,180.0,GCash,Delivered,2026-02-04,01/02/2026
ORD-20262746,2026-05-31,Teresa Reyes,Rizal,Iloilo City,Iloilo,Western Visayas,Zonrox Bleach 500ml,Household Care,15,32.0,480.0,GCash,Delivered,2026-06-01,31/05/2026
ORD-20262747,2026-06-29,Carmen Flores,Del Pilar,Tarlac City,Tarlac,Central Luzon,Safeguard Soap Bar,Personal Care,15,28.0,420.0,Cash,Pending,,29/06/2026
ORD-20262748,2026-01-10,Ricardo Cruz,San Isidro,Calamba,Laguna,CALABARZON,Yellow Pad Paper,School & Office Supplies,9,12.0,108.0,Cash,Delivered,2026-01-18,10/01/2026
ORD-20262749,2026-04-18,Ana Ramos,San Antonio,Malolos,Bulacan,Central Luzon,Yellow Pad Paper,School & Office Supplies,10,12.0,120.0,Cash,Returned,2026-04-27,18/04/2026
ORD-20262750,2026-04-18,Fernando Garcia,Del Pilar,Iloilo City,Iloilo,Western Visayas,Palmolive Shampoo Sachet,Personal Care,12,6.0,72.0,GCash,Delivered,2026-04-28,18/04/2026
ORD-20262751,2026-01-17,Eduardo Bautista,San Jose,Cebu City,Cebu,Central Visayas,Safeguard Soap Bar,Personal Care,6,28.0,168.0,Cash,Delivered,2026-01-21,17/01/2026
ORD-20262752,2026-03-14,Jose Castillo,Del Pilar,Malolos,Bulacan,Central Luzon,Piattos 85g,Snacks,14,32.0,448.0,Cash,Delivered,2026-03-20,14/03/2026
ORD-20262753,2026-02-24,Carmen Mendoza,Santo Nino,Malolos,Bulacan,Central Luzon,555 Sardines,Noodles & Canned Goods,8,22.0,176.0,Cash,Delivered,2026-03-02,24/02/2026
ORD-20262754,2026-04-19,Pedro Garcia,Bagong Silang,Manila,Metro Manila,NCR,Colgate Toothpaste 75ml,Personal Care,20,45.0,900.0,Cash,Cancelled,,19/04/2026
ORD-20262755,2026-03-15,Teresa Villanueva,San Antonio,Iloilo City,Iloilo,Western Visayas,Safeguard Soap Bar,Personal Care,12,28.0,336.0,COD,Delivered,2026-03-24,15/03/2026
ORD-20262756,2026-05-29,Corazon Aquino,San Antonio,Tagum,Davao del Norte,Davao Region,Nova Multigrain 78g,Snacks,11,30.0,330.0,COD,Cancelled,,29/05/2026
ORD-20262757,2026-01-15,Maria Santos,Poblacion,Tagum,Davao del Norte,Davao Region,Lucky Me Beef Sotanghon,Noodles & Canned Goods,19,13.0,247.0,Cash,Returned,2026-01-18,15/01/2026
ORD-20262758,2026-05-14,Fernando Pascual,Malinta,Malolos,Bulacan,Central Luzon,Surf Powder Sachet,Household Care,6,8.0,48.0,Maya,Delivered,2026-05-20,14/05/2026
ORD-20262759,2026-04-20,Fernando Pascual,Bagong Silang,Dasmarinas,Cavite,CALABARZON,Domex Toilet Cleaner,Household Care,5,55.0,275.0,Cash,Delivered,2026-04-23,20/04/2026
ORD-20262760,2026-06-21,Elena Torres,San Jose,Angeles City,Pampanga,Central Luzon,Argentina Corned Beef,Noodles & Canned Goods,17,35.0,595.0,Cash,Delivered,2026-06-24,21/06/2026
ORD-20262761,2026-04-26,Juan Torres,Poblacion,Pasig,Metro Manila,NCR,Argentina Corned Beef,Noodles & Canned Goods,7,35.0,245.0,COD,Delivered,2026-05-06,26/04/2026
ORD-20262762,2026-05-11,Corazon Torres,Bagumbayan,Cebu City,Cebu,Central Visayas,Nescafe 3-in-1 Sachet,Beverages,7,8.0,56.0,Cash,Delivered,2026-05-12,11/05/2026
ORD-20262763,2026-06-15,Juan Reyes,Poblacion,Quezon City,Metro Manila,NCR,Safeguard Soap Bar,Personal Care,3,28.0,84.0,COD,Cancelled,,15/06/2026
ORD-20262764,2026-06-04,Manuel Reyes,Rizal,Quezon City,Metro Manila,NCR,CDO Corned Beef,Noodles & Canned Goods,13,33.0,429.0,Cash,Delivered,2026-06-09,04/06/2026
ORD-20262765,2026-04-06,Teresa Torres,Rizal,Mandaue,Cebu,Central Visayas,ILUV Ballpen,School & Office Supplies,3,10.0,30.0,Cash,Delivered,2026-04-08,06/04/2026
ORD-20262766,2026-01-07,Luz Ocampo,San Antonio,Bacolod,Negros Occidental,Western Visayas,Zonrox Bleach 500ml,Household Care,13,32.0,416.0,COD,Delivered,2026-01-14,07/01/2026
ORD-20262767,2026-04-16,Antonio Santos,San Isidro,Bacolod,Negros Occidental,Western Visayas,Nova Multigrain 78g,Snacks,2,30.0,60.0,Cash,Delivered,2026-04-26,16/04/2026
ORD-20262768,2026-03-17,Manuel Flores,Poblacion,Dasmarinas,Cavite,CALABARZON,555 Sardines,Noodles & Canned Goods,19,22.0,418.0,GCash,Cancelled,,17/03/2026
ORD-20262769,2026-05-02,Corazon Torres,Bagumbayan,Cebu City,Cebu,Central Visayas,Palmolive Shampoo Sachet,Personal Care,8,6.0,48.0,Cash,Delivered,2026-05-06,02/05/2026
ORD-20262770,2026-02-18,Carmen Pascual,Poblacion,Bacolod,Negros Occidental,Western Visayas,Palmolive Shampoo Sachet,Personal Care,5,6.0,30.0,Cash,Delivered,2026-02-24,18/02/2026
ORD-20262771,2026-06-10,Maria Cruz,Del Pilar,Iloilo City,Iloilo,Western Visayas,Piattos 85g,Snacks,15,32.0,480.0,COD,Cancelled,,10/06/2026
ORD-20262772,2026-06-16,Rosa Castillo,San Antonio,Angeles City,Pampanga,Central Luzon,Boy Bawang 100g,Snacks,8,18.0,144.0,Cash,Delivered,2026-06-20,16/06/2026
ORD-20262773,2026-03-02,Pedro Reyes,Bagumbayan,Tagum,Davao del Norte,Davao Region,SkyFlakes Crackers,Snacks,16,15.0,240.0,COD,Delivered,2026-03-12,02/03/2026
ORD-20262774,2026-06-06,Cristina Castillo,Santo Nino,Mandaue,Cebu,Central Visayas,Zonrox Bleach 500ml,Household Care,14,32.0,448.0,GCash,Delivered,2026-06-16,06/06/2026
ORD-20262775,2026-03-31,Pedro Torres,San Isidro,Dasmarinas,Cavite,CALABARZON,Lucky Me Pancit Canton Noodles,Noodles & Canned Goods,15,14.0,210.0,GCash,Delivered,2026-04-01,31/03/2026
ORD-20262776,2026-01-24,Luz Reyes,Poblacion,Dasmarinas,Cavite,CALABARZON,555 Sardines,Noodles & Canned Goods,3,22.0,66.0,Cash,Pending,,24/01/2026
ORD-20262777,2026-01-31,Roberto Flores,Malinta,Dasmarinas,Cavite,CALABARZON,ILUV Ballpen,School & Office Supplies,5,10.0,50.0,GCash,Delivered,2026-02-07,31/01/2026
ORD-20262778,2026-02-06,Pedro Reyes,Poblacion,Tarlac City,Tarlac,Central Luzon,Surf Powder Sachet,Household Care,6,8.0,48.0,COD,Delivered,2026-02-10,06/02/2026
ORD-20262779,2026-01-07,Ana Cruz,Poblacion,Quezon City,Metro Manila,NCR,ILUV Ballpen,School & Office Supplies,12,10.0,120.0,GCash,Pending,,07/01/2026
ORD-20262780,2026-02-19,Pedro Ocampo,Santo Nino,Cebu City,Cebu,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,8,38.0,304.0,GCash,Pending,,19/02/2026
ORD-20262781,2026-01-14,Fernando Pascual,Malinta,Malolos,Bulacan,Central Luzon,Coca-Cola 1.5L,Beverages,2,65.0,130.0,GCash,Delivered,2026-01-17,14/01/2026
ORD-20262782,2026-03-18,Fernando Villanueva,Bagumbayan,Bacolod,Negros Occidental,Western Visayas,Zonrox Bleach 500ml,Household Care,20,32.0,640.0,GCash,Returned,2026-03-27,18/03/2026
ORD-20262783,2026-02-15,Ramon Santos,Rizal,Dasmarinas,Cavite,CALABARZON,Nova Multigrain 78g,Snacks,6,30.0,180.0,COD,Delivered,2026-02-18,15/02/2026
ORD-20262784,2026-02-17,Fernando Pascual,Malinta,Malolos,Bulacan,Central Luzon,Argentina Corned Beef,Noodles & Canned Goods,2,35.0,70.0,COD,Delivered,2026-02-27,17/02/2026
ORD-20262785,2026-03-30,Corazon Villanueva,Rizal,Angeles City,Pampanga,Central Luzon,Sta. Maria Crayons,School & Office Supplies,18,40.0,720.0,COD,Delivered,2026-04-03,30/03/2026
ORD-20262786,2026-02-17,Juan Villanueva,Rizal,Iloilo City,Iloilo,Western Visayas,Head & Shoulders Sachet,Personal Care,7,7.0,49.0,GCash,Delivered,2026-02-21,17/02/2026
ORD-20262787,2026-06-30,Pedro Reyes,Bagumbayan,Tagum,Davao del Norte,Davao Region,Coca-Cola 1.5L,Beverages,18,65.0,1170.0,GCash,Delivered,2026-07-04,30/06/2026
ORD-20262788,2026-05-20,Carmen Villanueva,San Antonio,Tarlac City,Tarlac,Central Luzon,Argentina Corned Beef,Noodles & Canned Goods,15,35.0,525.0,Maya,Delivered,2026-05-21,20/05/2026
ORD-20262789,2026-05-24,Teresa Villanueva,San Antonio,Iloilo City,Iloilo,Western Visayas,Zonrox Bleach 500ml,Household Care,8,32.0,256.0,COD,Delivered,2026-06-02,24/05/2026
ORD-20262790,2026-02-22,Jose Castillo,Malinta,Bacolod,Negros Occidental,Western Visayas,Coca-Cola 1.5L,Beverages,9,65.0,585.0,Maya,Delivered,2026-02-26,22/02/2026
ORD-20262791,2026-01-30,Josefina Torres,Malinta,Tagum,Davao del Norte,Davao Region,Zonrox Bleach 500ml,Household Care,17,32.0,544.0,Bank Transfer,Delivered,2026-02-02,30/01/2026
ORD-20262792,2026-05-09,Jose Ocampo,Bagumbayan,Mandaue,Cebu,Central Visayas,Joy Dishwashing Liquid 250ml,Household Care,4,38.0,152.0,COD,Delivered,2026-05-10,09/05/2026
ORD-20262793,2026-02-06,Manuel Villanueva,Malinta,Tarlac City,Tarlac,Central Luzon,CDO Corned Beef,Noodles & Canned Goods,20,33.0,660.0,GCash,Delivered,2026-02-09,06/02/2026
ORD-20262794,2026-01-20,Elena Aquino,Santo Nino,Bacolod,Negros Occidental,Western Visayas,Zonrox Bleach 500ml,Household Care,7,32.0,224.0,Cash,Delivered,2026-01-22,20/01/2026
ORD-20262795,2026-03-08,Pedro Aquino,Rizal,Malolos,Bulacan,Central Luzon,Head & Shoulders Sachet,Personal Care,17,7.0,119.0,Maya,Delivered,2026-03-10,08/03/2026
ORD-20262796,2026-05-25,Antonio Mendoza,San Isidro,Calamba,Laguna,CALABARZON,555 Sardines,Noodles & Canned Goods,16,22.0,352.0,GCash,Delivered,2026-06-03,25/05/2026
ORD-20262797,2026-06-07,Roberto Flores,Malinta,Dasmarinas,Cavite,CALABARZON,Sterling Notebook,School & Office Supplies,9,18.0,162.0,Cash,Delivered,2026-06-11,07/06/2026
